SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,County_Source,COUNTY_SOURCE
PAST SALE,June-22-2022,Single Family Residential,740 E Glendale,Dillon,MT,59725,350000,3,2.5,Dillon,2456,4312,1953,,143,,Sold,,,https://www.redfin.com/MT/Dillon/740-E-Glendale-St-59725/home/107808644,BSCMLS,371193,N,Y,45.2124654,-112.6312339,"Anderson County, SC","Anderson, SC"
PAST SALE,December-9-2022,Single Family Residential,7 E Orr St,Dillon,MT,59725,285000,4,2.0,Dillon,2496,10324,1957,,114,,Sold,,,https://www.redfin.com/MT/Dillon/7-E-Orr-St-59725/home/107808504,BSCMLS,376984,N,Y,45.2143666,-112.6412212,"Anderson County, SC","Anderson, SC"
PAST SALE,June-15-2022,Single Family Residential,345 Silverwood Loop,Dillon,MT,59725,499900,3,2.0,Dillon,1818,45302,2019,,275,17,Sold,,,https://www.redfin.com/MT/Dillon/345-Silverwood-Loop-59725/home/147727723,BSCMLS,368966,N,Y,45.2510208,-112.6377098,"Anderson County, SC","Anderson, SC"
PAST SALE,August-17-2021,Single Family Residential,281 Snowcrest Trl,Dillon,MT,59725,350000,3,2.0,Dillon,1564,218671,2019,,224,,Sold,,,https://www.redfin.com/MT/Dillon/281-Snowcrest-Trl-59725/home/168929264,BSCMLS,359592,N,Y,45.1964742,-112.7174195,"Anderson County, SC","Anderson, SC"
PAST SALE,July-5-2022,Vacant Land,90 Rodeo Trl,Dillon,MT,59725,179900,,,Dillon,,148539,,,,250,Sold,,,https://www.redfin.com/MT/Dillon/90-Rodeo-Trl-59725/home/107814639,BSCMLS,371281,N,Y,45.181002,-112.629599,"Anderson County, SC","Anderson, SC"
PAST SALE,March-3-2021,Mobile/Manufactured Home,1681 Thatcher Dr,Dillon,MT,59725,349000,3,2.0,Dillon,1404,892980,1999,,249,,Sold,,,https://www.redfin.com/MT/Dillon/1681-Thatcher-Rd-59725/home/107808353,BSCMLS,350329,N,Y,45.1571053,-112.6048174,"Anderson County, SC","Anderson, SC"
PAST SALE,March-18-2021,Vacant Land,TBD Hanna Ln,,MT,59725,110000,,,Dillon,,873813,,,,,Sold,,,https://www.redfin.com/MT/Unknown/TBD-Hanna-Ln-59725/home/183201090,BSCMLS,350815,N,Y,45.214855,-112.794484,"Anderson County, SC","Anderson, SC"
PAST SALE,March-3-2021,Vacant Land,TBD Highway 278,Dillon,MT,59725,310000,,,Dillon,,1792494,,,,,Sold,,,https://www.redfin.com/MT/Dillon/TBD-59725/home/183197575,BSCMLS,354829,N,Y,45.214761,-112.644459,"Anderson County, SC","Anderson, SC"
PAST SALE,March-4-2021,Vacant Land,TBA Rodeo Trl,,MT,59725,110000,,,Dillon,,206038,,,,,Sold,,,https://www.redfin.com/MT/Unknown/TBA-Rodeo-Dr-59725/home/183198426,BSCMLS,346489,N,Y,45.175965,-112.627679,"Anderson County, SC","Anderson, SC"
PAST SALE,October-26-2022,Vacant Land,TBD Reynolds Dr,,MT,59725,175000,,,Dillon,,470883,,,,200,Sold,,,https://www.redfin.com/MT/Unknown/TBD-Reynolds-Dr-59725/home/183198922,BSCMLS,374060,N,Y,45.24119,-112.642418,"Anderson County, SC","Anderson, SC"
PAST SALE,November-30-2021,Single Family Residential,155 Tory Drive Dr,Dillon,MT,59725,399000,3,2.0,Dillon,1890,443440,1994,,211,,Sold,,,https://www.redfin.com/MT/Dillon/155-Tory-Dr-59725/home/107808345,BSCMLS,361442,N,Y,45.2373309,-112.5408565,"Anderson County, SC","Anderson, SC"
PAST SALE,August-10-2021,Vacant Land,W. Avon Trapper Creek Rd,Melrose,MT,59743,94750,,,Melrose,,559746,,,,,Sold,,,https://www.redfin.com/MT/Melrose/W-Avon-Trapper-Creek-RD-59743/home/183268262,MRMLS,22104472,N,Y,45.602753,-112.919965,"Anderson County, SC","Anderson, SC"
PAST SALE,May-21-2021,Single Family Residential,420 N Pacific St,Dillon,MT,59725,230000,2,1.5,Dillon,1542,20081,1910,,149,,Sold,,,https://www.redfin.com/MT/Dillon/420-N-Pacific-St-59725/home/107811726,BSCMLS,356886,N,Y,45.2191418,-112.6305972,"Anderson County, SC","Anderson, SC"
PAST SALE,September-23-2021,Vacant Land,Nhn Bloody Dick Creek Rd,,MT,59725,250000,,,Dillon,,6146751,,,,,Sold,,,https://www.redfin.com/MT/Unknown/Nhn-Bloody-Dick-Creek-Rd-59725/home/183275203,MRMLS,22111731,N,Y,45.156192,-113.492223,"Anderson County, SC","Anderson, SC"
PAST SALE,October-31-2022,Single Family Residential,504 Sawtooth Rd Rd,Polaris,MT,59746,375000,3,1.0,Polaris,1035,33541,1982,,362,14,Sold,,,https://www.redfin.com/MT/Polaris/504-Sawtooth-Rd-59746/home/164749171,BSCMLS,376944,N,Y,45.42039,-113.0984041,"Anderson County, SC","Anderson, SC"
PAST SALE,November-22-2021,Vacant Land,N/A Saginaw Rd,Jackson,MT,59736,249000,,,Jackson,,899949,,,,,Sold,,,https://www.redfin.com/MT/Jackson/N-A-Saginaw-Rd-59736/home/183200496,BSCMLS,359577,N,Y,45.229483,-113.44739,"Anderson County, SC","Anderson, SC"
PAST SALE,December-29-2021,Single Family Residential,6825 Mt Highway 91n N,Dillon,MT,59725,399000,2,2.5,Dillon,3440,46173,1965,,116,,Sold,,,https://www.redfin.com/MT/Dillon/6825-MT-Highway-91-N-59725/home/107811395,BSCMLS,359594,N,Y,45.2209043,-112.6322805,"Anderson County, SC","Anderson, SC"
PAST SALE,June-16-2021,Multi-Family (5+ Unit),725 N Montana St,Dillon,MT,59725,725000,8,6.0,Dillon,,32234,1997,,,,Sold,,,https://www.redfin.com/MT/Dillon/725-N-Montana-St-59725/home/168363442,BSCMLS,356010,N,Y,45.2288732,-112.6283938,"Anderson County, SC","Anderson, SC"
PAST SALE,August-11-2021,Vacant Land,TBD Monroe Ave,Dillon,MT,59725,70000,,,Dillon,,8280,,,,,Sold,,,https://www.redfin.com/MT/Dillon/TBD-Monroe-Ave-59725/home/183199130,BSCMLS,357828,N,Y,45.22126,-112.628069,"Anderson County, SC","Anderson, SC"
PAST SALE,November-19-2021,Single Family Residential,425 S Washington St,Dillon,MT,59725,397500,5,3.0,Dillon,3596,6750,1915,,111,,Sold,,,https://www.redfin.com/MT/Dillon/425-S-Washington-St-59725/home/107815352,BSCMLS,356691,N,Y,45.2136097,-112.6396192,"Anderson County, SC","Anderson, SC"
PAST SALE,March-31-2021,Mobile/Manufactured Home,61600 Mt Highway 43,Wise River,MT,59762,350000,3,2.0,Wise River,1440,609840,1979,,243,,Sold,,,https://www.redfin.com/MT/Wise-River/61600-MT-Highway-43-59762/home/107814665,BSCMLS,328752,N,Y,45.8179581,-113.0174949,"Anderson County, SC","Anderson, SC"
PAST SALE,March-3-2022,Vacant Land,TBD Quartz Hill Rd,,MT,59727,319000,,,Dewey,,899949,,,,,Sold,,,https://www.redfin.com/MT/Unknown/TBD-Quartz-Hill-Rd-59727/home/199290167,BSCMLS,362071,N,Y,45.777294,-112.8608,"Anderson County, SC","Anderson, SC"
PAST SALE,May-25-2022,Condo/Co-op,41 Tobacco Root,Dillon,MT,59725,265000,3,2.0,Bridger Creek,1344,,2007,,197,26,Sold,,,https://www.redfin.com/MT/Dillon/41-Tobacco-Root-Rd-59725/home/109840631,BSCMLS,369237,N,Y,45.2265434,-112.6275389,"Anderson County, SC","Anderson, SC"
PAST SALE,June-9-2021,Single Family Residential,213 Crystal Ln,Dillon,MT,59725,459900,5,3.5,Dillon,3072,43560,2004,,150,,Sold,,,https://www.redfin.com/MT/Dillon/213-Crystal-Ln-59725/home/107811889,BSCMLS,357160,N,Y,45.1744244,-112.7067004,"Anderson County, SC","Anderson, SC"
PAST SALE,July-6-2022,Single Family Residential,4325 Old Stage,Dillon,MT,59725,1850000,3,1.5,Dillon,1552,2439360,1983,,1192,,Sold,,,https://www.redfin.com/MT/Dillon/4325-Old-Stage-Rd-59725/home/147727273,BSCMLS,371147,N,Y,45.126655,-112.7409878,"Anderson County, SC","Anderson, SC"
PAST SALE,August-9-2021,Vacant Land,1 Trapper Creek Rd,Melrose,MT,59743,59750,,,Melrose,,213444,,,,,Sold,,,https://www.redfin.com/MT/Melrose/1-Trapper-Creek-Rd-59743/home/183269165,MRMLS,22110411,N,Y,45.6277986,-112.6850078,"Anderson County, SC","Anderson, SC"
PAST SALE,June-9-2021,Single Family Residential,235 S Nevada St,Dillon,MT,59725,285000,4,2.0,Dillon,2167,7230,1974,,132,,Sold,,,https://www.redfin.com/MT/Dillon/235-S-Nevada-St-59725/home/107808930,BSCMLS,355190,N,Y,45.2103072,-112.6305555,"Anderson County, SC","Anderson, SC"
PAST SALE,March-25-2022,Single Family Residential,248 Lost Trl,Dillon,MT,59725,1695000,3,3.5,Dillon,4242,4714934,1998,,400,,Sold,,,https://www.redfin.com/MT/Dillon/248-Lost-Trl-59725/home/183197816,BSCMLS,362167,N,Y,45.2639091,-112.6156824,"Anderson County, SC","Anderson, SC"
PAST SALE,April-26-2022,Vacant Land,TBD Quartz Hill Rd,Other-see Remarks,MT,59725,120000,,,,,871200,,,,,Sold,,,https://www.redfin.com/MT/Other-See-Remarks/TBD-Quartz-Hill-RD-59725/home/185093380,BMTMLS,321882,N,Y,45.714982,-112.895494,"Anderson County, SC","Anderson, SC"
PAST SALE,November-12-2021,Single Family Residential,229 Antelope Dr,Dillon,MT,59725,385000,3,2.0,Dillon,1954,43995,1992,,197,,Sold,,,https://www.redfin.com/MT/Dillon/229-Antelope-Dr-59725/home/107815311,BSCMLS,360999,N,Y,45.2589155,-112.6266179,"Anderson County, SC","Anderson, SC"
PAST SALE,September-15-2021,Vacant Land,3574 Middle Fork Little Sheep Creek Crk,Lima,MT,59739,699000,,,Lima,,6746572,,,,,Sold,,,https://www.redfin.com/MT/Lima/3574-Middle-Fork-Little-Sheep-Creek-Rd-59739/home/183198230,BSCMLS,335484,N,Y,44.5346253,-112.7056866,"Anderson County, SC","Anderson, SC"
PAST SALE,June-16-2021,Single Family Residential,212 Vista Cir,Dillon,MT,59725,649000,3,3.5,Dillon,4038,73180,1994,,161,,Sold,,,https://www.redfin.com/MT/Dillon/212-Vista-Cir-59725/home/107814728,BSCMLS,356995,N,Y,45.2079885,-112.6263397,"Anderson County, SC","Anderson, SC"
PAST SALE,October-18-2021,Vacant Land,363 Expedition Dr,Dillon,MT,59725,61500,,,Dillon,,25700,,,,50,Sold,,,https://www.redfin.com/MT/Dillon/363-Expedition-Dr-59725/home/164744707,BSCMLS,362569,N,Y,45.238022,-112.64526,"Anderson County, SC","Anderson, SC"
PAST SALE,June-4-2021,Vacant Land,TBD Glendale St,Dillon,MT,59725,49500,,,Dillon,,23522,,,,,Sold,,,https://www.redfin.com/MT/Dillon/TBD-W-Glendale-St-59725/home/183199103,BSCMLS,350390,N,Y,45.209311,-112.625907,"Anderson County, SC","Anderson, SC"
PAST SALE,July-9-2021,Single Family Residential,,Dillon,MT,59725,995000,3,2.0,Dillon,2832,113256,1993,,351,,Sold,,,https://www.redfin.com/MT/Dillon/Unknown-59725/home/183198511,BSCMLS,351094,N,Y,45.21463883,-112.64404142,"Anderson County, SC","Anderson, SC"
PAST SALE,August-25-2022,Single Family Residential,1505 Flynn Ln,Dillon,MT,59725,749000,4,2.0,Dillon,2688,871200,1987,,279,,Sold,,,https://www.redfin.com/MT/Dillon/1505-Flynn-Ln-59725/home/107808616,BSCMLS,373303,N,Y,45.1265391,-112.6597747,"Anderson County, SC","Anderson, SC"
PAST SALE,April-19-2022,Single Family Residential,607 N Railroad,Dillon,MT,59725,255000,3,2.0,Dillon,1008,5227,2018,,253,,Sold,,,https://www.redfin.com/MT/Dillon/607-N-Railroad-Ave-59725/home/168929359,BSCMLS,366505,N,Y,45.2226721,-112.6334682,"Anderson County, SC","Anderson, SC"
PAST SALE,November-15-2021,Single Family Residential,108 Cloudrest St,Dillon,MT,59725,280000,4,2.0,Dillon,1580,6011,1983,,177,,Sold,,,https://www.redfin.com/MT/Dillon/108-Cloudrest-St-59725/home/107814741,BSCMLS,360876,N,Y,45.2260866,-112.6237573,"Anderson County, SC","Anderson, SC"
PAST SALE,April-9-2021,Single Family Residential,512 Highland Ave,Dillon,MT,59725,230000,4,2.0,Dillon,2016,9191,1986,,114,,Sold,,,https://www.redfin.com/MT/Dillon/512-Highland-Ave-59725/home/107808918,BSCMLS,354365,N,Y,45.2201702,-112.627618,"Anderson County, SC","Anderson, SC"
PAST SALE,June-1-2021,Vacant Land,38950 Pioneer Mountains Scenic Byway,Wise River,MT,59762,395000,,,Wise River,,435600,,,,,Sold,,,https://www.redfin.com/MT/Wise-River/38950-Pioneer-Mountains-Scenic-By-Way-59762/home/183198616,BSCMLS,355743,N,Y,45.724735,-113.02215,"Anderson County, SC","Anderson, SC"
PAST SALE,June-21-2021,Mobile/Manufactured Home,3125 Rebich Ln,Dillon,MT,59725,310000,3,2.0,Dillon,2880,44736,1983,,108,,Sold,,,https://www.redfin.com/MT/Dillon/3125-Rebich-Ln-59725/home/107814995,BSCMLS,357434,N,Y,45.150657,-112.740471,"Anderson County, SC","Anderson, SC"
PAST SALE,February-16-2021,Single Family Residential,2351 Steel Creek Rd,Wisdom,MT,59761,349000,3,2.0,Wisdom,1999,876427,2008,,175,,Sold,,,https://www.redfin.com/MT/Wisdom/2351-Steel-Creek-Rd-59761/home/107809085,BSCMLS,352364,N,Y,45.6095703,-113.4073925,"Anderson County, SC","Anderson, SC"
PAST SALE,February-11-2021,Vacant Land,TBD White Creek (lot 2) Ln,Polaris,MT,59746,100000,,,Polaris,,140001,,,,,Sold,,,https://www.redfin.com/MT/Polaris/TBD-White-Creek-lot-2-LN-59746/home/183197399,BSCMLS,349543,N,Y,45.41186,-113.104354,"Anderson County, SC","Anderson, SC"
PAST SALE,September-16-2022,Single Family Residential,175 Johnson Ave,Dillon,MT,59725,299000,3,2.0,Dillon,1099,7187,2022,,272,,Sold,,,https://www.redfin.com/MT/Dillon/175-Johnson-Ave-59725/home/164746960,BSCMLS,371234,N,Y,45.2247587,-112.6253039,"Anderson County, SC","Anderson, SC"
PAST SALE,June-27-2022,Single Family Residential,782 Downing Ln,Dillon,MT,59725,825000,3,2.0,Dillon,2493,439084,1981,,331,,Sold,,,https://www.redfin.com/MT/Dillon/782-Downing-Ln-59725/home/107812131,BSCMLS,368752,N,Y,45.1937061,-112.7218139,"Anderson County, SC","Anderson, SC"
PAST SALE,November-1-2022,Single Family Residential,55 Silverwood Loop,Dillon,MT,59725,518000,4,2.0,Dillon,1924,43690,2020,,269,17,Sold,,,https://www.redfin.com/MT/Dillon/55-Silverwood-Loop-59725/home/172926721,BSCMLS,374837,N,Y,45.2497719,-112.6374803,"Anderson County, SC","Anderson, SC"
PAST SALE,October-4-2021,Mobile/Manufactured Home,206 Meadowlark Ln,Dillon,MT,59725,140000,3,2.0,Dillon,1156,21736,1982,,121,83,Sold,,,https://www.redfin.com/MT/Dillon/206-Meadowlark-Ln-59725/home/107808623,BSCMLS,362119,N,Y,45.2651049,-112.6261991,"Anderson County, SC","Anderson, SC"
PAST SALE,May-20-2021,Single Family Residential,TBD N Park St,Wisdom,MT,59761,98000,1,1.0,Wisdom,684,21300,1910,,143,,Sold,,,https://www.redfin.com/MT/Wisdom/TBD-N-Park-St-59761/home/183196431,BSCMLS,351097,N,Y,45.619285,-113.447983,"Anderson County, SC","Anderson, SC"
PAST SALE,March-15-2022,Single Family Residential,328 N Idaho St,Dillon,MT,59725,129900,1,1.0,Dillon Original Plat,935,5750,1900,,139,,Sold,,,https://www.redfin.com/MT/Dillon/328-N-Idaho-St-59725/home/107815147,BSCMLS,366117,N,Y,45.2192699,-112.6334312,"Anderson County, SC","Anderson, SC"
PAST SALE,October-4-2022,Single Family Residential,749 B Clark Creek Rd,Polaris,MT,59746,399000,2,1.0,Polaris,1092,90169,2019,,365,,Sold,,,https://www.redfin.com/MT/Polaris/749B-Clark-Creek-Rd-59746/home/199289737,BSCMLS,376580,N,Y,45.417704,-113.099591,"Anderson County, SC","Anderson, SC"
PAST SALE,October-21-2022,Single Family Residential,120 Vista Dr,Dillon,MT,59725,325000,3,3.0,Dillon,2268,21780,1993,,143,,Sold,,,https://www.redfin.com/MT/Dillon/120-Vista-Dr-59725/home/107816857,BSCMLS,374902,N,Y,45.2089632,-112.6271067,"Anderson County, SC","Anderson, SC"
PAST SALE,June-14-2022,Single Family Residential,1217 E Center,Dillon,MT,59725,339500,3,2.0,Dillon,2086,7875,1980,,163,,Sold,,,https://www.redfin.com/MT/Dillon/1217-E-Center-St-59725/home/107811647,BSCMLS,371194,N,Y,45.2114535,-112.6249716,"Anderson County, SC","Anderson, SC"
PAST SALE,February-23-2021,Townhouse,159 CC Ln. Ln,Polaris,MT,59746,249500,3,2.0,Polaris,2014,27007,2004,,124,,Sold,,,https://www.redfin.com/MT/Polaris/159-CC-Ln-59746/home/107816575,BSCMLS,349744,N,Y,45.4136753,-113.1057934,"Anderson County, SC","Anderson, SC"
PAST SALE,July-6-2022,Vacant Land,1247 Lake View Dr,Dillon,MT,59725,150000,,,Dillon,,1768100,,,,,Sold,,,https://www.redfin.com/MT/Dillon/1247-Lakeview-Rd-59725/home/168361695,BSCMLS,368819,N,Y,45.0094179,-112.857004,"Anderson County, SC","Anderson, SC"
PAST SALE,June-24-2022,Vacant Land,230 Falcon Dr,Dillon,MT,59725,159900,,,Dillon,,182690,,,,10,Sold,,,https://www.redfin.com/MT/Dillon/230-Falcon-Dr-59725/home/164728355,BSCMLS,371626,N,Y,45.166311,-112.6263983,"Anderson County, SC","Anderson, SC"
PAST SALE,August-8-2022,Single Family Residential,TBD Centennial Gateway North Rnch,Lima,MT,59739,3500000,3,2.0,Lima,2192,105981480,2004,,1597,,Sold,,,https://www.redfin.com/MT/Lima/TBD-Centennial-Gateway-North-RNCH-59739/home/183197320,BSCMLS,366485,N,Y,44.658661,-112.50914,"Anderson County, SC","Anderson, SC"
PAST SALE,August-30-2021,Vacant Land,TBD Pioneer Mountain Scenic Byway,Polaris,MT,59746,350000,,,Pioneer Lookout,,313632,,,,150,Sold,,,https://www.redfin.com/MT/Polaris/TBD-Pioneer-Mountains-Scenic-By-Way-Unknown/home/192413095,BSCMLS,356849,N,Y,45.61166,-113.087685,"Anderson County, SC","Anderson, SC"
PAST SALE,December-21-2021,Single Family Residential,19 W 2nd Ave,Lima,MT,59739,199000,2,1.0,Lima,1520,11979,1920,,131,,Sold,,,https://www.redfin.com/MT/Lima/19-W-2nd-Ave-59739/home/107814949,BSCMLS,357272,N,Y,44.6400526,-112.5949504,"Anderson County, SC","Anderson, SC"
PAST SALE,August-31-2021,Single Family Residential,270 Vista,Dillon,MT,59725,569500,4,3.0,Dillon,3676,47044,1976,,155,,Sold,,,https://www.redfin.com/MT/Dillon/270-Vista-Dr-59725/home/107814649,BSCMLS,361027,N,Y,45.2071378,-112.6294792,"Anderson County, SC","Anderson, SC"
PAST SALE,May-27-2022,Single Family Residential,191 Pheasant Tail Ln,Dillon,MT,59725,575000,3,2.0,Dillon,3504,53578,2016,,164,17,Sold,,,https://www.redfin.com/MT/Dillon/191-Pheasant-Tail-Ln-59725/home/143748757,BSCMLS,367371,N,Y,45.1477357,-112.6868847,"Anderson County, SC","Anderson, SC"
PAST SALE,February-22-2022,Single Family Residential,25 N Washington Street St,Dillon,MT,59725,149000,2,1.0,Dillon Original Plat,897,3570,1910,,166,,Sold,,,https://www.redfin.com/MT/Dillon/25-N-Washington-St-59725/home/107816602,BSCMLS,366123,N,Y,45.216979,-112.6354784,"Anderson County, SC","Anderson, SC"
PAST SALE,September-30-2021,Single Family Residential,718 E Glendale St,Dillon,MT,59725,145000,3,1.0,Dillon,1424,5749,1910,,102,,Sold,,,https://www.redfin.com/MT/Dillon/718-E-Glendale-St-59725/home/107811849,BSCMLS,360102,N,Y,45.2125163,-112.6314943,"Anderson County, SC","Anderson, SC"
PAST SALE,April-28-2022,Multi-Family (5+ Unit),324 N Idaho St,Dillon,MT,59725,1450000,24,12.0,Dillon Original Plat,,20124,1995,,,,Sold,,,https://www.redfin.com/MT/Dillon/324-N-Idaho-St-59725/home/147727709,BSCMLS,367023,N,Y,45.2192575,-112.6335046,"Anderson County, SC","Anderson, SC"
PAST SALE,September-28-2022,Single Family Residential,336 W Bannack St,Dillon,MT,59725,149500,2,1.0,Dillon,948,5750,1932,,158,,Sold,,,https://www.redfin.com/MT/Dillon/336-W-Bannack-St-59725/home/107808637,BSCMLS,376493,N,Y,45.2193601,-112.6412948,"Anderson County, SC","Anderson, SC"
PAST SALE,June-21-2022,Single Family Residential,85 Hoot Owl,Dillon,MT,59725,565000,4,2.0,Dillon,2310,119180,2022,,245,120,Sold,,,https://www.redfin.com/MT/Dillon/85-Hoot-Owl-Ct-59725/home/164767606,BSCMLS,368779,N,Y,45.1730963,-112.6278385,"Anderson County, SC","Anderson, SC"
PAST SALE,February-3-2022,Single Family Residential,3350 N Mt Highway 91 N,Dillon,MT,59725,429000,4,3.0,Dillon,2750,43995,1978,,156,,Sold,,,https://www.redfin.com/MT/Dillon/3350-MT-Highway-91-N-59725/home/107816750,BSCMLS,365695,N,Y,45.2209043,-112.6322805,"Anderson County, SC","Anderson, SC"
PAST SALE,November-30-2021,Multi-Family (2-4 Unit),124 S Dakota St,Dillon,MT,59725,354000,4,4.0,Dillon,,5749,1920,,,,Sold,,,https://www.redfin.com/MT/Dillon/124-S-Dakota-St-59725/home/147727757,BSCMLS,361089,N,Y,45.2137089,-112.6338453,"Anderson County, SC","Anderson, SC"
PAST SALE,February-10-2022,Vacant Land,TBD Kimmel Mining Claims,Polaris,MT,59746,196500,,,Polaris,,2034252,,,,,Sold,,,https://www.redfin.com/MT/Polaris/TBD-Kimmel-Mining-Claims-59746/home/183200322,BSCMLS,362594,N,Y,45.371286,-113.118877,"Anderson County, SC","Anderson, SC"
PAST SALE,October-31-2022,Single Family Residential,821 E Morse St,Dillon,MT,59725,285000,3,1.0,Dillon,2028,11499,1970,,141,,Sold,,,https://www.redfin.com/MT/Dillon/821-E-Morse-St-59725/home/107815353,BSCMLS,376467,N,Y,45.2103714,-112.6326475,"Anderson County, SC","Anderson, SC"
PAST SALE,August-1-2022,Single Family Residential,8251 Pioneer Mountain Scenic Byway,Polaris,MT,59746,725000,5,2.5,Polaris,3600,432550,2008,,201,,Sold,,,https://www.redfin.com/MT/Polaris/8251-Pioneer-Mtns-Scenic-Byway-59746/home/107816838,BSCMLS,371109,N,Y,45.3946569,-113.1206419,"Anderson County, SC","Anderson, SC"
PAST SALE,September-27-2021,Single Family Residential,1013 E Glendale St,Dillon,MT,59725,269900,3,2.0,Dillon,1599,7230,1925,,169,,Sold,,,https://www.redfin.com/MT/Dillon/1013-E-Glendale-St-59725/home/107814993,BSCMLS,361690,N,Y,45.2112045,-112.6282442,"Anderson County, SC","Anderson, SC"
PAST SALE,July-12-2021,Vacant Land,145 Alturas Dr,Polaris,MT,59746,49500,,,Polaris,,60548,,,,,Sold,,,https://www.redfin.com/MT/Polaris/145-Alturas-Dr-59746/home/164748016,BSCMLS,359627,N,Y,45.4111781,-113.1164582,"Anderson County, SC","Anderson, SC"
PAST SALE,February-19-2021,Single Family Residential,202 S California St,Dillon,MT,59725,350000,7,3.0,Dillon,4595,8624,1961,,76,,Sold,,,https://www.redfin.com/MT/Dillon/202-S-California-St-59725/home/107816597,BSCMLS,350713,N,Y,45.2126286,-112.6334823,"Anderson County, SC","Anderson, SC"
PAST SALE,June-21-2021,Single Family Residential,7325 N Highway 91,Dillon,MT,59725,589000,3,3.0,Dillon,2622,261795,1988,,225,,Sold,,,https://www.redfin.com/MT/Dillon/7325-MT-Highway-91-N-59725/home/107808813,BSCMLS,354342,N,Y,45.2209043,-112.6322805,"Anderson County, SC","Anderson, SC"
PAST SALE,May-24-2022,Single Family Residential,409 E Center St,Dillon,MT,59725,240000,4,2.0,Dillon,1922,4356,1948,,125,,Sold,,,https://www.redfin.com/MT/Dillon/409-E-Center-St-59725/home/107811700,BSCMLS,368615,N,Y,45.2159586,-112.6325048,"Anderson County, SC","Anderson, SC"
PAST SALE,May-6-2022,Single Family Residential,200 CC Ln,Polaris,MT,59746,749000,4,3.5,Polaris,4130,43560,2015,,181,,Sold,,,https://www.redfin.com/MT/Polaris/200-CC-Ln-59746/home/164748006,BSCMLS,356980,N,Y,45.413612,-113.106885,"Anderson County, SC","Anderson, SC"
PAST SALE,May-7-2021,Single Family Residential,40 N Atlantic St,Dillon,MT,59725,266000,3,1.5,Dillon,1506,8624,1975,,177,,Sold,,,https://www.redfin.com/MT/Dillon/40-N-Atlantic-St-59725/home/107814462,BSCMLS,346499,N,Y,45.2157293,-112.6329798,"Anderson County, SC","Anderson, SC"
PAST SALE,May-21-2021,Single Family Residential,531 Kentucky Ave,Dillon,MT,59725,149900,3,1.0,Dillon,1399,12414,1906,,107,,Sold,,,https://www.redfin.com/MT/Dillon/531-Kentucky-Ave-59725/home/107808419,BSCMLS,356523,N,Y,45.2183439,-112.6286619,"Anderson County, SC","Anderson, SC"
PAST SALE,September-1-2022,Single Family Residential,243 Cloudnine,Dillon,MT,59725,770000,5,2.0,Dillon,3374,435600,1885,,228,,Sold,,,https://www.redfin.com/MT/Dillon/243-Cloudnine-Ln-59725/home/107814850,BSCMLS,370892,N,Y,45.1739919,-112.6705186,"Anderson County, SC","Anderson, SC"
